customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Actual_Churn,Predicted_Churn,Churn_Probability,Actual_Churn_Label,Predicted_Churn_Label,Risk_Segment,Prediction_Result,Error_Type,Tenure_Group,Charge_Bucket,Annual_Revenue,Customer_Lifetime_Value
5334-JLAXU,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.1,5475.9,No,1,1,0.600653,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$90+,1129.1999999999998,5646.0
4086-YQSNZ,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.4,224.05,Yes,1,1,0.5520195,Churned,Churned,Medium Risk,Correct,True Positive,0-1 Year,$60-90,964.8000000000001,241.20000000000002
6242-MBHPK,Female,1,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2326.05,No,1,0,0.33059466,Churned,Retained,Medium Risk,Incorrect,False Negative,1-2 Years,$90+,1141.1999999999998,2187.2999999999997
5868-CZJDR,Male,0,No,Yes,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.35,31.35,Yes,0,0,0.1147723,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,376.20000000000005,31.35
9359-UGBTK,Female,0,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.35,4991.5,No,0,0,0.024504332,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,868.1999999999999,4847.45
0135-NMXAP,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.75,1052.4,Yes,1,0,0.41257238,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$60-90,1077.0,1077.0
4782-OSFXZ,Female,1,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.7,5831.2,No,1,1,0.8604111,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$60-90,992.4000000000001,5871.7
6479-OAUSD,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,510.8,No,0,0,0.02981178,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,238.79999999999998,497.49999999999994
7129-ACFOG,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.8,283.95,No,0,0,0.022289142,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,645.5999999999999,269.0
4189-NAKJS,Male,0,No,No,26,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),51.55,1295.4,No,0,0,0.0072981613,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$30-60,618.5999999999999,1340.3
5562-BETPV,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,19.65,No,0,0,0.014648396,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,235.79999999999998,19.65
1282-IHQAC,Male,1,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.05,3011.65,No,0,0,0.32414183,Retained,Retained,Medium Risk,Correct,True Negative,4-6 Years,$30-60,528.5999999999999,3083.5
9127-FHJBZ,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.0,8093.15,No,0,0,0.21255605,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1368.0,8208.0
6270-OMFIW,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.4,5610.25,Yes,0,1,0.54997873,Retained,Churned,Medium Risk,Incorrect,False Positive,4-6 Years,$90+,1132.8000000000002,5664.0
1641-RQDAY,Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,3217.65,No,0,1,0.648799,Retained,Churned,High Risk,Incorrect,False Positive,2-4 Years,$90+,1204.8000000000002,3212.8
0107-WESLM,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.85,19.85,Yes,1,0,0.32132658,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$0-30,238.20000000000002,19.85
6994-ORCWG,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.25,773.2,No,0,0,0.05905397,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$30-60,651.0,759.5
1346-UFHAX,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,No,1,1,0.913495,Churned,Churned,High Risk,Correct,True Positive,1-2 Years,$60-90,960.0,1040.0
3992-YWPKO,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.9,669.45,Yes,0,0,0.08543932,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$90+,1318.8000000000002,659.4000000000001
2933-XEUJM,Female,0,No,No,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,79.2,3593.8,No,0,0,0.04946794,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,950.4000000000001,3643.2000000000003
0125-LZQXK,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1553.95,Yes,1,1,0.75205743,Churned,Churned,High Risk,Correct,True Positive,1-2 Years,$90+,1216.1999999999998,1520.25
5461-QKNTN,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3953.15,No,0,0,0.23145424,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1131.6,4054.9
4835-YSJMR,Male,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.8,1971.15,No,0,0,0.0071687764,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$30-60,597.5999999999999,1942.1999999999998
8399-YNDCH,Male,1,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.05,1236.15,Yes,1,0,0.29026392,Churned,Retained,Low Risk,Incorrect,False Negative,1-2 Years,$60-90,720.5999999999999,1261.05
3164-YAXFY,Male,0,No,No,57,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.75,3196.0,No,0,0,0.4578111,Retained,Retained,Medium Risk,Correct,True Negative,4-6 Years,$30-60,645.0,3063.75
0887-WBJVH,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.45,4872.2,No,0,0,0.046831373,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1121.4,4952.85
4660-IRIBM,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.9,1500.5,No,0,0,0.04576641,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,1054.8000000000002,1582.2
5673-FSSMF,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.15,60.15,Yes,0,0,0.003983324,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,721.8,60.15
7670-ZBPOQ,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.05,3478.75,No,1,0,0.4488599,Churned,Retained,Medium Risk,Incorrect,False Negative,4-6 Years,$60-90,732.5999999999999,3540.8999999999996
8089-UZWLX,Female,1,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.05,7413.55,No,0,1,0.7477374,Retained,Churned,High Risk,Incorrect,False Positive,4-6 Years,$90+,1248.6,7387.55
0080-OROZO,Female,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532.0,No,1,1,0.89620954,Churned,Churned,High Risk,Correct,True Positive,2-4 Years,$90+,1191.0,3473.75
3916-NRPAP,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.7,256.75,No,0,0,0.028068487,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,1028.4,257.1
6807-SIWJI,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.85,3887.25,No,0,1,0.5319838,Retained,Churned,Medium Risk,Incorrect,False Positive,2-4 Years,$90+,1258.1999999999998,3984.2999999999997
8221-HVAYI,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),69.15,2490.15,No,0,1,0.53378403,Retained,Churned,Medium Risk,Incorrect,False Positive,2-4 Years,$60-90,829.8000000000001,2420.25
1579-KLYDT,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.45,593.45,Yes,0,0,0.4752018,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$90+,1085.4,633.15
5232-NXPAY,Female,0,No,No,47,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,74.45,3510.3,No,0,0,0.1330391,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,893.4000000000001,3499.15
8967-SZQAS,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.45,765.45,No,0,0,0.003688009,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$30-60,605.4000000000001,706.3000000000001
4468-KAZHE,Female,1,Yes,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.0,1259.35,No,0,0,0.03867753,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$30-60,720.0,1200.0
0455-ENTCR,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,85.25,5538.35,No,0,0,0.04760234,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1023.0,5626.5
8944-AILEF,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,340.85,No,1,1,0.78878176,Churned,Churned,High Risk,Correct,True Positive,1-2 Years,$0-30,233.39999999999998,291.75
5542-NKVRU,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.75,844.45,No,0,0,0.10537828,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,249.0,871.5
7126-RBHSD,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.9,1348.95,No,0,0,0.002141435,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,946.8000000000001,1341.3000000000002
5370-IIVVL,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.5,3778.0,No,1,1,0.57175773,Churned,Churned,Medium Risk,Correct,True Positive,2-4 Years,$90+,1254.0,3866.5
6789-HJBWG,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,611.65,No,0,0,0.24383788,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,592.8,592.8
3927-NLNRY,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.25,4867.95,Yes,0,0,0.2878828,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1131.0,4995.25
9087-EYCPR,Female,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1505.05,No,0,0,0.06401661,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,300.0,1500.0
6791-YBNAK,Male,0,Yes,Yes,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.55,467.85,No,0,0,0.017241234,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$0-30,306.6,459.90000000000003
6358-LYNGM,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,Yes,1,0,0.1872104,Churned,Retained,Low Risk,Incorrect,False Negative,0-1 Year,$60-90,898.8000000000001,74.9
6077-BDPXA,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,194.2,No,0,0,0.23034696,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,841.8000000000001,210.45000000000002
0013-MHZWF,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4,571.45,No,0,0,0.38199052,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$60-90,832.8000000000001,624.6
5494-HECPR,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,80.25,Yes,0,1,0.6018442,Retained,Churned,High Risk,Incorrect,False Positive,0-1 Year,$60-90,963.0,80.25
8268-YDIXR,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.15,5253.95,No,0,0,0.120181374,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1117.8000000000002,5216.400000000001
9824-BEMCV,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,1149.65,Yes,0,0,0.015003349,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,828.0,1173.0
1373-ORVIZ,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.35,740.8,Yes,1,1,0.6735609,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$60-90,796.1999999999999,729.8499999999999
4291-SHSBH,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,521.35,No,0,0,0.15455137,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,834.5999999999999,486.84999999999997
6980-IMXXE,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1412.65,No,0,1,0.5814434,Retained,Churned,Medium Risk,Incorrect,False Positive,4-6 Years,$0-30,242.39999999999998,1393.8
9866-QEVEE,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.0,1532.45,Yes,0,0,0.15358162,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,1032.0,1634.0
9897-KXHCM,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.3,250.05,Yes,0,1,0.6627635,Retained,Churned,High Risk,Incorrect,False Positive,0-1 Year,$60-90,963.5999999999999,240.89999999999998
0040-HALCW,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,1090.6,No,1,0,0.41582108,Churned,Retained,Medium Risk,Incorrect,False Negative,4-6 Years,$0-30,244.79999999999998,1101.6
0784-GTUUK,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.75,1446.8,No,1,1,0.5041796,Churned,Churned,Medium Risk,Correct,True Positive,4-6 Years,$0-30,285.0,1472.5
7979-CORPM,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.55,2282.55,Yes,0,0,0.020165564,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$90+,1086.6,2173.2
2294-DMMUS,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.45,4300.45,No,0,0,0.007882428,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,845.4000000000001,4367.900000000001
0872-JCPIB,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.75,1111.2,No,0,0,0.48539028,Retained,Retained,Medium Risk,Correct,True Negative,1-2 Years,$60-90,789.0,1117.75
3055-MJDSB,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.6,190.1,No,1,1,0.92970836,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$0-30,295.20000000000005,221.4
9091-WTUUY,Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,69.25,4447.75,No,0,1,0.7677269,Retained,Churned,High Risk,Incorrect,False Positive,4-6 Years,$60-90,831.0,4432.0
1618-CFHME,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.9,143.35,Yes,1,1,0.5384924,Churned,Churned,Medium Risk,Correct,True Positive,0-1 Year,$60-90,910.8000000000001,151.8
3165-HDOEW,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,Yes,1,1,0.627557,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$30-60,550.2,45.85
6581-NQCBA,Female,0,Yes,No,16,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,49.95,810.2,Yes,0,1,0.6202988,Retained,Churned,High Risk,Incorrect,False Positive,1-2 Years,$30-60,599.4000000000001,799.2
7115-IRDHS,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1830.05,No,0,0,0.017954713,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,295.79999999999995,1774.8
8496-DMZUK,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2820.65,No,0,0,0.011424342,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1084.8000000000002,2712.0
2040-VZIKE,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,4847.35,No,0,0,0.02442242,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1210.1999999999998,4941.65
9068-VPWQQ,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.35,4729.3,No,1,1,0.63192177,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$60-90,904.1999999999999,4596.349999999999
0178-SZBHO,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,87.2,4017.45,No,0,0,0.0054751965,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,1046.4,4098.400000000001
0384-RVBPI,Male,0,No,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.4,1398.6,No,0,0,0.19854578,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,772.8000000000001,1288.0
1689-MRZQR,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.3,2564.3,Yes,0,0,0.23587579,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,939.5999999999999,2662.2
1299-AURJA,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1685.9,No,1,1,0.7705954,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$0-30,296.4,1729.0
4525-VZCZG,Male,0,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.85,5826.65,No,0,0,0.125571,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1270.1999999999998,5715.9
1543-LLLFT,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,98.3,6066.55,No,0,0,0.18152559,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1179.6,5996.3
5835-BEQEU,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.95,228.4,Yes,1,1,0.52330303,Churned,Churned,Medium Risk,Correct,True Positive,0-1 Year,$60-90,923.4000000000001,230.85000000000002
2788-CJQAQ,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,270.2,No,0,0,0.0067253653,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$0-30,233.39999999999998,252.85
5565-FILXA,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.15,1529.2,Yes,0,0,0.059349973,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$90+,1153.8000000000002,1538.4
0319-QZTCO,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.7,168.6,No,0,0,0.009051363,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,704.4000000000001,176.10000000000002
2120-SMPEX,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,536.35,No,0,0,0.0063155973,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,241.79999999999998,503.74999999999994
0096-FCPUF,Male,0,No,No,30,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.5,1888.45,No,0,0,0.131011,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,774.0,1935.0
0668-OGMHD,Female,0,Yes,No,21,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,28.5,629.35,No,0,0,0.061055858,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$0-30,342.0,598.5
5552-ZNFSJ,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes,0,0,0.33716708,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$30-60,543.5999999999999,45.3
2223-KAGMX,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,289.3,Yes,0,0,0.0065877833,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$0-30,232.79999999999998,291.0
6507-ZJSUR,Male,1,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25,No,0,0,0.009364627,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$90+,1085.4,2080.35
9408-HRXRK,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.15,4730.9,No,0,0,0.3018542,Retained,Retained,Medium Risk,Correct,True Negative,2-4 Years,$90+,1261.8000000000002,4731.75
5593-SUAOO,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),83.15,2033.05,No,1,0,0.18361707,Churned,Retained,Low Risk,Incorrect,False Negative,1-2 Years,$60-90,997.8000000000001,1995.6000000000001
7321-PKUYW,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.15,987.95,Yes,0,0,0.03004144,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$90+,1081.8000000000002,991.6500000000001
2833-SLKDQ,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.05,45.05,Yes,0,1,0.56197727,Retained,Churned,Medium Risk,Incorrect,False Positive,0-1 Year,$30-60,540.5999999999999,45.05
6766-HFKLA,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.2,5744.35,No,1,1,0.65028,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$90+,1238.4,5779.2
7595-EUIVN,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.8,75.8,Yes,0,0,0.21806851,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,909.5999999999999,75.8
7617-EYGLW,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,1,1,0.8480177,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$0-30,233.39999999999998,19.45
2026-TGDHM,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.3,523.15,Yes,0,0,0.07221556,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,951.5999999999999,555.1
9220-ZNKJI,Female,1,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),88.8,4805.3,No,1,0,0.35377252,Churned,Retained,Medium Risk,Incorrect,False Negative,4-6 Years,$60-90,1065.6,4884.0
4030-VPZBD,Female,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.9,59.05,Yes,0,0,0.2564066,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,370.79999999999995,61.8
2226-ICFDO,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.9,6110.75,No,0,0,0.030631334,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1030.8000000000002,6184.8
0723-VSOBE,Female,1,No,No,45,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,34.2,1596.6,No,1,1,0.6902107,Churned,Churned,High Risk,Correct,True Positive,2-4 Years,$30-60,410.40000000000003,1539.0000000000002
